,geneId,uniqueDiseases,uniqueTherapeuticAreas,maxEQTLColoc,maxPQTLColoc,maxVEP,maxDistanceTSS,minEffectiveSampleSize,maxEffectiveSampleSize,earliestPublicationDate,cancerOrBenignTumor,infectiousDisease,pregnancyOrPerinatalDisease,disorderOfVisualSystem,cardiovascularDisease,pancreasDisease,gastrointestinalDisease,reproductiveSystemOrBreastDisease,integumentarySystemDisease,endocrineSystemDisease,respiratoryOrThoracicDisease,urinarySystemDisease,musculoskeletalOrConnectiveTissueDisease,disorderOfEar,immuneSystemDisease,hematologicDisease,nervousSystemDisease,psychiatricDisorder,nutritionalOrMetabolicDisease,geneticFamilialOrCongenitalDisease,injuryPoisoningOrOtherComplication,signOrSymptom,other,totalStudies,lofConstraint,misConstraint,synConstraint,pathwayCount,tissueSpecificity,tissueDistribution,chromosome,start,end,approvedSymbol
2494,ENSG00000119771,7,5,1,0,0,1,34705.12345097053,498258.534626183,2023-01-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,7,0.602,3.3809,0.021807,0,-1.0,0.0,2,23385179,23708611,KLHL29
2495,ENSG00000120899,6,5,1,0,0,1,1380.9855975087582,360605.992793193,2018-11-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,7,0.43800002,2.6933,0.17531,4,0.5,-1.0,8,27311482,27459391,PTK2B
2496,ENSG00000138036,8,5,1,0,0,1,13756.062794259458,178948.78717378277,2017-12-06,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,16,-0.027999997,-0.85502,0.46628,1,-1.0,-1.0,2,43774039,43810010,DYNC2LI1
2497,ENSG00000107099,4,4,1,0,0,1,133918.94977035935,235397.69820205137,2020-04-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.37800002,-1.7115,-2.6596,4,0.5,0.0,9,214854,465259,DOCK8
2498,ENSG00000102924,3,3,1,0,0,1,70127.81876237011,1424218.0900670097,2019-07-30,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0.305,2.2057,0.97848,0,1.0,0.0,16,49277917,49281838,CBLN1
2499,ENSG00000136631,9,3,1,0,0,1,75846.20940126595,633132.2332759313,2014-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,8,0.371,1.9567,1.1141,3,-1.0,-1.0,1,150067279,150145329,VPS45
2500,ENSG00000143552,3,3,0,0,0,0,47480.26423551067,220837.49604317299,2021-04-08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.579,3.9459,1.5544,0,1.0,1.0,1,153992690,154155116,NUP210L
2501,ENSG00000066248,8,2,1,0,0,0,633132.2332759313,633132.2332759313,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0.5,2.973,0.15856,6,0.5,0.0,2,232878701,233013256,NGEF
2502,ENSG00000131409,2,2,0,0,1,1,85474.33432267047,323648.5577791949,2022-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,-0.505,2.354,-1.0973,1,0.5,0.0,19,50516892,50568435,LRRC4B
2503,ENSG00000155980,2,2,1,0,1,1,87380.83817331228,182720.23308494932,2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0.685,5.0359,1.901,5,1.0,0.0,12,57546026,57586633,KIF5A
2504,ENSG00000084764,2,2,1,0,0,1,306980.8575290048,1470466.6505612188,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0.837,2.8445,1.2762,0,0.5,-1.0,2,26970637,27027219,MAPRE3
2505,ENSG00000236699,2,2,1,0,1,1,24992.840440553515,91172.20051337926,2023-01-18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.21000004,-0.14958,-0.52761,2,0.5,0.0,4,105552620,105708093,ARHGEF38
2506,ENSG00000113597,1,1,0,0,0,1,37230.46396212222,48998.92396570104,2024-07-19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.10800004,1.2265,0.4959,1,-1.0,-1.0,5,65624789,65666233,TRAPPC13
2507,ENSG00000180089,1,1,1,0,0,1,190279.23963861223,190279.23963861223,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.816,-1.0639,-1.9688,1,0.5,0.0,19,55226638,55228784,TMEM86B
2508,ENSG00000054219,1,1,1,0,0,0,1778690.168860174,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.10799998,1.3629,1.0325,0,1.0,0.0,2,159803355,159904756,LY75
2509,ENSG00000078902,1,1,0,0,0,1,82295.36127718941,82295.36127718941,2023-01-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25300002,1.3236,-0.36299,2,-1.0,-1.0,11,1274371,1309654,TOLLIP
2510,ENSG00000109991,1,1,0,0,1,0,727796.3668420183,727796.3668420183,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.04100001,1.067,0.24524,2,0.5,0.5,11,57338352,57372396,P2RX3
2511,ENSG00000130638,1,1,0,0,0,1,36494.548446257475,36494.548446257475,2024-01-03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.28100002,0.39062,0.078923,0,-1.0,-1.0,22,45671798,45845307,ATXN10
2512,ENSG00000164306,1,1,1,0,0,0,1501.5536071373635,1501.5536071373635,2021-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.148,0.60022,0.38393,0,-1.0,-1.0,4,184649667,184694963,PRIMPOL
2513,ENSG00000005421,1,1,0,0,0,1,118061.55082048493,118061.55082048493,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.15900004,0.67701,0.51275,2,1.0,0.5,7,95297676,95324532,PON1
2514,ENSG00000120645,1,1,0,0,0,1,1778690.168860174,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.268,-0.044108,-1.774,1,1.0,0.0,12,66767,178455,IQSEC3
2515,ENSG00000137965,1,1,0,0,0,1,14577.354388342934,14577.354388342934,2011-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.19000006,-1.1664,-0.5616,1,0.5,-1.0,1,78649796,78664078,IFI44
2516,ENSG00000161791,1,1,1,0,0,1,358386.30063935445,358386.30063935445,2021-11-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.425,3.0647,0.77596,5,-1.0,-1.0,12,49636499,49708165,FMNL3
2517,ENSG00000162688,1,1,0,0,0,0,6799.125508168573,6799.125508168573,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.27999997,0.87709,0.98736,2,0.75,-1.0,1,99850361,99924023,AGL
2518,ENSG00000164303,2,1,0,0,0,1,12151.673297069092,141293.18354755783,2021-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.003000021,0.64076,0.63996,1,0.75,0.0,4,184088706,184221230,ENPP6
2519,ENSG00000166295,1,1,0,0,0,0,89519.16315227402,89519.16315227402,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.153,0.66443,-0.072598,17,-1.0,-1.0,10,72216000,72235860,ANAPC16
2520,ENSG00000168275,2,1,0,0,0,1,37323.99073154585,270756.050710225,2018-08-13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.06500006,-1.1036,-0.79233,1,-1.0,-1.0,1,234373456,234385080,COA6
2521,ENSG00000179627,2,1,0,0,1,1,51573.04760983911,521818.7070055739,2023-11-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.63100004,0.32755,-0.26803,0,-1.0,0.0,14,104800596,104804712,ZBTB42
2522,ENSG00000184014,1,1,1,0,0,1,196178.71491042234,196178.71491042234,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.426,3.2048,0.41433,1,-1.0,-1.0,11,9138825,9265959,DENND5A
2523,ENSG00000184330,1,1,0,0,0,1,155496.87140784386,205433.03502595585,2025-04-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.78199995,-0.9536,-0.25103,1,0.75,0.5,1,153416520,153423222,S100A7A
2524,ENSG00000198105,1,1,0,0,0,1,656.3454061796604,656.3454061796604,2018-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.36900002,0.81765,0.6233,1,-1.0,0.0,10,37776526,37858106,ZNF248
2525,ENSG00000198830,2,1,1,0,0,1,208763.74686288778,461914.58891516324,2024-07-19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11400002,0.049712,-0.21647,0,-1.0,-1.0,1,26472440,26478209,HMGN2
2526,ENSG00000205356,1,1,1,0,0,1,220837.49604317299,521818.7070055739,2023-11-09,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-0.049999952,0.41963,-0.7264,0,1.0,-1.0,7,98214624,98252232,TECPR1
2527,ENSG00000028116,19,7,0,0,1,1,3015.13906224996,1122672.658801146,2012-09-04,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,32,2,0,6,0,1,2,49,-0.13800001,-1.3952,-0.46769,7,-1.0,-1.0,2,57907629,58159920,VRK2
2528,ENSG00000214435,14,6,1,0,0,1,31519.426313660828,633132.2332759313,2013-08-25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,1,2,16,-0.26,1.2991,0.87634,1,0.5,0.0,10,102869470,102901899,AS3MT
2529,ENSG00000072682,8,5,1,0,0,1,6918.109956479261,284806.9010892102,2016-12-29,1,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0.15899998,1.3154,1.0555,1,-1.0,-1.0,5,132190147,132295315,P4HA2
2530,ENSG00000073712,13,5,1,0,0,1,1226.6884540988854,521818.7070055739,2013-04-01,13,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,36,0.696,2.3044,0.43229,3,-1.0,0.0,14,52857268,52952435,FERMT2
2531,ENSG00000005483,7,4,1,0,0,1,26264.552756469657,1778690.168860174,2015-12-21,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,13,0.783,1.4433,-0.13129,0,-1.0,-1.0,7,104940943,105115019,KMT2E
2532,ENSG00000145740,3,3,0,0,0,1,358386.30063935445,551389.5206213495,2021-11-04,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.32700002,1.5789,0.56383,2,-1.0,-1.0,5,69093991,69131069,SLC30A5
2533,ENSG00000148288,3,3,1,0,0,1,74722.59037384245,519652.4132779146,2023-02-10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,-0.245,0.60901,0.71362,0,-1.0,-1.0,9,133152948,133163933,GBGT1
2534,ENSG00000168386,4,3,1,0,0,1,59060.02777333318,189385.65312252965,2020-05-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0.315,1.0806,1.2845,0,-1.0,0.0,3,99828811,100114513,FILIP1L
2535,ENSG00000144668,3,3,1,0,1,1,33678.58412439629,645988.1975077938,2018-08-13,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.445,1.4393,-0.11281,3,-1.0,0.0,3,37452115,37823507,ITGA9
2536,ENSG00000159692,4,3,0,0,0,1,38886.589732507324,1424218.0900670097,2016-01-28,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.467,2.2636,-2.6648,4,-1.0,-1.0,4,1211445,1250333,CTBP1
2537,ENSG00000167910,7,3,0,0,0,1,4518.532006719214,301203.06999851385,2018-08-13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,28,0.18,0.083203,0.22935,5,1.0,1.0,8,58490178,58500163,CYP7A1
2538,ENSG00000125877,2,2,1,0,0,1,47935.61449674282,551389.5206213495,2014-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,-0.15900004,0.5267,0.10847,2,-1.0,-1.0,20,3208868,3223870,ITPA
2539,ENSG00000173598,2,2,0,0,0,1,100620.50186431198,100620.50186431198,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.776,-0.027053,-0.33561,1,-1.0,-1.0,12,93377883,93408146,NUDT4
2540,ENSG00000133983,2,2,1,0,0,1,232586.34864014547,464892.4593283075,2021-01-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.37300003,0.00043046,-0.51346,1,-1.0,-1.0,14,70325081,70416984,COX16
2541,ENSG00000134291,2,2,1,0,0,1,278190.43024910334,356440.71671986027,2023-08-23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.15499997,0.79048,0.15814,0,-1.0,-1.0,12,47963569,47968878,TMEM106C
2542,ENSG00000115844,6,2,0,0,0,1,22345.675520395987,322107.4898639223,2013-04-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.47100002,0.31064,-0.70117,0,0.5,1.0,2,172099438,172102900,DLX2
2543,ENSG00000157426,2,2,1,0,1,1,195005.6685718255,286678.73247515375,2023-01-18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.05400002,0.90632,1.8858,0,-1.0,-1.0,4,56338287,56387508,AASDH
2544,ENSG00000157542,3,2,0,0,0,1,95776.89591443514,95776.89591443514,2022-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.518,4.9961,0.77381,2,0.5,0.5,21,37607373,38121345,KCNJ6
2545,ENSG00000118197,1,1,1,0,0,1,228688.0296088316,228688.0296088316,2017-12-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13599998,1.2315,0.22315,0,-1.0,-1.0,1,200623896,200669907,DDX59
2546,ENSG00000151379,1,1,0,0,0,1,242964.12552687144,242964.12552687144,2024-07-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.292,0.29728,-0.040211,2,1.0,1.0,2,17816460,17817798,MSGN1
2547,ENSG00000158683,1,1,0,0,0,0,39053.6332038119,39053.6332038119,2023-01-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20700002,1.7754,0.61218,0,-1.0,0.5,7,47740202,47948466,PKD1L1
2548,ENSG00000165556,1,1,0,0,0,1,1424218.0900670097,1424218.0900670097,2024-02-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39099997,-0.014577,-1.5421,2,1.0,0.5,13,27960918,27969315,CDX2
2549,ENSG00000175216,1,1,1,0,0,0,309838.540915932,309838.540915932,2021-07-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.857,4.8899,2.0812,13,-1.0,-1.0,11,46743048,46846308,CKAP5
2550,ENSG00000028277,1,1,0,0,1,0,101032.95487940393,101032.95487940393,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.72099996,2.3051,0.75473,1,0.5,0.0,19,42086110,42196585,POU2F2
2551,ENSG00000113583,1,1,0,0,0,1,190279.23963861223,190279.23963861223,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.024999976,0.39832,0.51087,0,-1.0,-1.0,5,133955510,133968674,C5orf15
2552,ENSG00000117448,1,1,0,0,0,1,108816.31098183901,108816.31098183901,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.12900001,0.91168,0.95344,2,-1.0,-1.0,1,45550543,45570049,AKR1A1
2553,ENSG00000127603,3,1,1,0,1,1,98524.26480884294,575147.0632428399,2018-07-27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.76199996,6.219,2.1382,0,-1.0,-1.0,1,39081316,39487177,MACF1
2554,ENSG00000139835,1,1,0,0,0,1,6375.838537521578,6375.838537521578,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.661,-0.69559,-0.9846,0,0.5,-1.0,13,113324163,113364148,GRTP1
2555,ENSG00000164176,3,1,0,0,0,1,8884.208806670556,8884.208806670556,2023-01-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29500002,1.2321,0.30849,1,1.0,0.0,5,83940554,84384880,EDIL3
2556,ENSG00000166670,1,1,0,1,0,1,3534.485612498504,3534.485612498504,2024-07-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.25600004,-0.36898,-0.59018,4,1.0,0.0,11,102770502,102780628,MMP10
2557,ENSG00000167098,1,1,0,0,0,1,205425.60717824215,205425.60717824215,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.14600003,0.6399,0.20943,0,1.0,1.0,20,32983773,33004433,SUN5
2558,ENSG00000167716,1,1,1,0,0,1,384314.83364002535,384314.83364002535,2024-10-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.18300003,0.73653,-0.55275,1,-1.0,0.0,17,1716523,1738599,WDR81
2559,ENSG00000179761,2,1,0,0,0,1,521433.73994041845,1122672.658801146,2019-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,-0.10800004,0.95307,1.255,2,0.75,0.0,17,28950513,29057216,PIPOX
2560,ENSG00000170927,12,10,1,0,1,1,7794.273577144567,1424218.0900670097,2018-06-11,2,0,0,30,3,2,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0,0,1,45,0.21700001,1.7677,1.8406,0,0.75,0.5,6,51615299,52087613,PKHD1
2561,ENSG00000115604,22,9,1,1,0,1,1993.0086797624485,562534.7696387965,2008-03-02,5,1,0,0,0,0,0,0,7,0,13,1,0,0,1,0,0,0,0,5,0,1,7,41,-0.15499997,1.2767,-0.016361,2,0.5,0.0,2,102311529,102398777,IL18R1
2562,ENSG00000145777,25,9,1,0,0,1,663.1907192575406,576248.3784369711,2010-03-07,5,2,0,2,1,0,1,0,0,0,78,0,0,0,3,0,0,0,0,0,0,2,5,99,-0.42900002,-0.54897,-1.457,1,0.5,0.0,5,111070062,111078026,TSLP
2563,ENSG00000026508,10,8,1,0,0,1,1455.4894671623297,381165.6245253304,2012-05-06,7,0,0,0,0,1,0,0,1,12,0,7,0,0,1,0,0,0,0,1,0,0,1,31,0.34600002,0.90454,0.16881,6,0.5,-1.0,11,35138882,35232402,CD44
2564,ENSG00000115138,10,7,1,1,1,1,4298.5808824872865,500292.45069431677,2010-11-21,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,3,0,0,2,13,-0.796,-1.6085,-0.77339,13,1.0,0.0,2,25160853,25168903,POMC
2565,ENSG00000007237,6,5,1,0,0,1,12315.440661331722,521818.7070055739,2018-06-11,2,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,52,0.32599998,2.4181,-0.061855,0,1.0,-1.0,17,9910606,10198606,GAS7
2566,ENSG00000092607,8,5,0,0,1,1,15911.334729431392,598869.4096893278,2021-11-04,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,4,0,0,3,17,0.52900004,1.1753,-0.084833,0,0.5,0.0,1,118883046,118989556,TBX15
2567,ENSG00000134243,35,5,1,1,0,0,4653.444078947368,756470.9740366563,2007-07-18,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,29,117,0.44700003,1.6434,0.40714,1,0.5,-1.0,1,109309568,109397918,SORT1
2568,ENSG00000155761,10,5,1,0,0,1,2149.6485623003196,356440.71671986027,2013-05-26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,5,1,0,4,19,0.30800003,1.2107,1.6293,0,0.5,0.0,1,117953590,118185228,SPAG17
2569,ENSG00000173145,8,5,1,0,1,1,4025.9751614505712,427337.4491868293,2011-10-16,1,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,-0.08000004,0.76611,0.29504,0,-1.0,-1.0,10,94333226,94362959,NOC3L
2570,ENSG00000160145,5,4,1,0,0,1,29636.447349988324,222348.28067288152,2019-08-13,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.769,6.1845,1.4696,8,0.5,0.0,3,124033369,124726325,KALRN
2571,ENSG00000183624,4,4,1,0,0,1,141293.18354755783,1424218.0900670097,2023-01-18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.06699997,0.89754,1.1889,0,-1.0,-1.0,3,129278828,129306186,HMCES
2572,ENSG00000100395,5,4,1,0,0,1,22650.1728716785,1424218.0900670097,2018-04-26,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,9,0.351,2.4282,0.81263,2,-1.0,-1.0,22,41205282,41231271,L3MBTL2
2573,ENSG00000159128,5,4,1,1,1,1,32254.717802479194,427337.4491868293,2012-11-01,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,11,0.39,1.0428,0.35114,4,-1.0,-1.0,21,33403413,33479348,IFNGR2
2574,ENSG00000170500,6,4,1,0,0,1,4917.108320036471,1470466.6505612188,2018-03-08,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,7,0.08399999,-0.25888,-2.1951,0,0.5,0.0,2,100271875,100322501,LONRF2
2575,ENSG00000170801,3,3,0,0,0,1,73985.70318108075,356440.71671986027,2021-09-30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,5,-0.385,-0.50125,-1.0471,0,0.5,0.0,4,8269754,8307098,HTRA3
2576,ENSG00000198929,4,3,1,0,0,1,5669.479986077271,44660.84794838759,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0.505,2.0461,0.3399,0,1.0,0.0,1,162069691,162370475,NOS1AP
2577,ENSG00000023330,3,3,1,0,0,1,121238.60518192011,190631.40295152203,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0.351,1.9652,0.39896,4,0.75,-1.0,3,52198086,52214327,ALAS1
2578,ENSG00000141505,4,3,0,1,0,1,141553.2677895436,464892.4593283075,2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,-0.32299995,0.043016,0.9693,1,1.0,0.0,17,7173431,7179564,ASGR1
2579,ENSG00000151148,4,3,1,0,0,1,22651.370408599323,280228.4034560385,2020-05-29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0.325,2.1522,1.076,1,-1.0,-1.0,12,109477402,109536705,UBE3B
2580,ENSG00000074603,3,2,0,0,0,0,95776.89591443514,95776.89591443514,2022-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.63199997,2.6409,-0.1897,0,-1.0,-1.0,15,65442463,65517704,DPP8
2581,ENSG00000087053,7,2,0,0,0,1,100620.50186431198,1470466.6505612188,2021-08-24,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,14,0.100000024,1.6219,0.96361,4,-1.0,-1.0,11,95821766,95925315,MTMR2
2582,ENSG00000170011,2,2,0,0,0,1,201549.9575922349,376569.5597064443,2023-01-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.36400002,1.1092,0.64954,2,0.5,0.0,3,39808914,40260321,MYRIP
2583,ENSG00000171450,3,2,0,0,0,1,48088.08731084698,295912.38030484633,2021-11-04,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0.255,1.0557,-0.77209,1,0.75,0.5,2,218959666,218962155,CDK5R2
2584,ENSG00000124222,1,1,1,1,0,1,82152.41442677261,82152.41442677261,2023-01-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023000002,1.2834,0.31367,2,-1.0,-1.0,20,58651272,58679526,STX16
2585,ENSG00000167210,1,1,0,0,1,1,404399.6052088398,404399.6052088398,2021-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.10399997,0.87106,1.4524,0,0.75,0.5,18,46476972,46657220,LOXHD1
2586,ENSG00000173535,2,1,0,0,0,1,30765.13172878222,111599.28184123649,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.472,2.2257,2.7081,1,0.5,0.0,8,23102921,23117445,TNFRSF10C
2587,ENSG00000204278,1,1,0,0,0,1,2010.4597478176527,2010.4597478176527,2019-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.73599994,-1.3833,-1.0771,0,0.75,0.5,17,78231310,78240987,TMEM235
2588,ENSG00000092445,1,1,0,1,0,1,91172.20051337926,91172.20051337926,2023-01-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,2.948,1.5307,0,0.5,0.0,15,41557675,41583589,TYRO3
2589,ENSG00000152683,1,1,0,0,0,0,180089.50342935527,180089.50342935527,2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.27957,-0.68673,0,-1.0,-1.0,2,32165841,32224379,SLC30A6
2590,ENSG00000160271,1,1,0,0,0,1,200944.0765227402,200944.0765227402,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.411,1.5975,-0.97477,2,-1.0,-1.0,9,133097720,133149334,RALGDS
2591,ENSG00000196531,3,1,1,0,1,1,87748.84971094332,645988.1975077938,2018-06-11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.37300003,0.88842,-0.23074,0,-1.0,-1.0,12,56712305,56731628,NACA
