HGNC_ID	MGI_ID	IMPC_adult_viability	IMPC_embryo_viability	Avana_mean	Avana_mean_045	IMPC_Viability	adHOM_top_level_mp_name	adHEMI_top_level_mp_name	Viable_Phenotypes_updated	FUSIL_outliers	FUSIL
HGNC:17617	MGI:3033139	Viable	InsuffData/NoData	-0.01098341	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17620	MGI:1932915	Lethal	Viable_E18.5	-0.14679317	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:1763	MGI:99218	Viable	InsuffData/NoData	-0.005515039	Non-essential	Viable	skeleton phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17631	MGI:1929022	Lethal	InsuffData/NoData	-0.780040437	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:17643	MGI:2149946	Subviable	InsuffData/NoData	0.021989022	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:17649	MGI:1930153	Viable	InsuffData/NoData	0.164072793	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype|adipose tissue phenotype	-	Viable_phenotype	VP	VP
HGNC:17655	MGI:1344367	Subviable	Viable_E18.5	0.01090835	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:1766	MGI:2442792	Viable	InsuffData/NoData	0.010038066	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17663	MGI:1916867	Lethal	InsuffData/NoData	-0.261487345	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17675	MGI:1913789	Lethal	Lethal_E14.5	-0.753274798	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:1769	MGI:105491	Lethal	Lethal_E9.5	-0.866331548	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:17699	MGI:2135937	Subviable	Viable_E18.5	-0.202890084	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:177	MGI:87913	Viable	InsuffData/NoData	0.001334005	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17704	MGI:1933157	Subviable	InsuffData/NoData	0.008460634	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:17712	MGI:1353606	Viable	InsuffData/NoData	-0.304187433	Non-essential	Viable	cardiovascular system phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:17721	MGI:1923029	Viable	InsuffData/NoData	-0.023626046	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:1773	MGI:88357	Subviable	InsuffData/NoData	-0.484250596	Essential	Subviable	reproductive system phenotype|mortality/aging	-	-	SV.outlier	-
HGNC:17732	MGI:2153070	Lethal	InsuffData/NoData	0.113314951	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17735	MGI:2387609	Lethal	InsuffData/NoData	-0.052743834	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17751	MGI:2152434	Viable	InsuffData/NoData	-0.111823182	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17754	MGI:1929096	Viable	InsuffData/NoData	0.063432506	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype|adipose tissue phenotype	-	Viable_phenotype	VP	VP
HGNC:17760	MGI:1930005	Viable	InsuffData/NoData	0.070408907	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:17765	MGI:1929211	Viable	InsuffData/NoData	-0.155940951	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:1777	MGI:1277162	Viable	InsuffData/NoData	-0.461893043	Essential	Viable	vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP.outlier	-
HGNC:17777	MGI:2154658	Viable	InsuffData/NoData	0.002670789	Non-essential	Viable	vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:17781	MGI:1932970	Viable	InsuffData/NoData	0.09557757	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1779	MGI:1196224	Lethal	InsuffData/NoData	-0.116966601	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17791	MGI:1927225	Viable	InsuffData/NoData	-0.125278425	Non-essential	Viable	reproductive system phenotype|vision/eye phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17792	MGI:1855699	Viable	InsuffData/NoData	-0.137895136	Non-essential	Viable	reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17794	MGI:1916831	Viable	InsuffData/NoData	-0.015456495	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:17797	MGI:2443258	Viable	InsuffData/NoData	-0.13478047	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17798	MGI:1926195	Lethal	InsuffData/NoData	-0.092721834	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:1780	MGI:1328368	Lethal	Lethal_E9.5	-1.005692209	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:17804	MGI:1197006	Viable	InsuffData/NoData	-0.090515792	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17807	MGI:2179069	Viable	InsuffData/NoData	-0.005549353	Non-essential	Viable	growth/size/body region phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:17808	MGI:2682314	Lethal	Lethal_E9.5	-0.208808346	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17813	MGI:2154090	Viable	InsuffData/NoData	-0.058622369	Non-essential	Viable	growth/size/body region phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:17818	MGI:1918131	Viable	InsuffData/NoData	0.122315549	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:1782	MGI:1858227	Viable	InsuffData/NoData	-0.244794979	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17821	MGI:1915528	Subviable	InsuffData/NoData	-0.234553559	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:17822	MGI:1917592	Viable	InsuffData/NoData	-0.189612981	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:17825	MGI:2179715	Viable	InsuffData/NoData	-0.048923701	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:17829	MGI:1925558	Viable	InsuffData/NoData	-0.10043648	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:17830	MGI:2139054	Lethal	InsuffData/NoData	0.070566565	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17839	MGI:1913690	Lethal	InsuffData/NoData	-0.480673424	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:1784	MGI:104556	Viable	InsuffData/NoData	0.17794232	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|respiratory system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:17840	MGI:1913420	Viable	InsuffData/NoData	-0.243942076	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17842	MGI:2146207	Viable	InsuffData/NoData	-0.073780107	Non-essential	Viable	hearing/vestibular/ear phenotype|reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:17845	MGI:2136282	Viable	InsuffData/NoData	-0.032367136	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17847	MGI:2442572	Subviable	InsuffData/NoData	0.171000119	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:17851	MGI:1888981	Lethal	InsuffData/NoData	-0.399092307	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17852	MGI:2384841	Subviable	Viable_E18.5	0.071122674	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:17856	MGI:1929657	Viable	InsuffData/NoData	0.023639656	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:17858	MGI:1915089	Viable	InsuffData/NoData	0.112251835	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:1786	MGI:104564	no_adult_VIA_data	InsuffData/NoData	0.000988195	-	Other	-	-	-	-	-
HGNC:17865	MGI:1917436	Viable	InsuffData/NoData	-0.103859191	Non-essential	Viable	behavior/neurological phenotype|cardiovascular system phenotype|vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:17867	MGI:108077	Viable	InsuffData/NoData	-0.018339379	Non-essential	Viable	adipose tissue phenotype|vision/eye phenotype|hearing/vestibular/ear phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|nervous system phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:17868	MGI:2181667	Viable	InsuffData/NoData	0.037020656	Non-essential	Viable	hematopoietic system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17871	MGI:1916814	Viable	InsuffData/NoData	-0.110650334	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:17875	MGI:1354697	Viable	InsuffData/NoData	-0.097085219	Non-essential	Viable	hematopoietic system phenotype|hearing/vestibular/ear phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:17879	MGI:1917704	Lethal	InsuffData/NoData	-0.261806746	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17881	MGI:894662	Viable	InsuffData/NoData	0.100513036	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17885	MGI:1921301	Viable	InsuffData/NoData	-0.187088146	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17890	MGI:1859384	Viable	InsuffData/NoData	-0.055768031	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:17893	MGI:2385286	Lethal	InsuffData/NoData	-0.113283149	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17898	MGI:1919216	Viable	InsuffData/NoData	0.035059088	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17908	MGI:1919084	Viable	InsuffData/NoData	-0.00063627	Non-essential	Viable	homeostasis/metabolism phenotype|vision/eye phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17909	MGI:1917936	Viable	InsuffData/NoData	-0.10170661	Non-essential	Viable	homeostasis/metabolism phenotype|skeleton phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1791	MGI:1919641	Viable	InsuffData/NoData	-0.018161125	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:17911	MGI:2384034	Lethal	InsuffData/NoData	-0.19446579	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17922	MGI:1889817	Viable	InsuffData/NoData	-0.074812933	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:17931	MGI:2180697	Viable	InsuffData/NoData	0.02551079	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:17936	MGI:2442488	Viable	InsuffData/NoData	-0.006248252	Non-essential	Viable	renal/urinary system phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|nervous system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:17943	MGI:2151483	Lethal	InsuffData/NoData	-0.412304025	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17944	MGI:1913612	Subviable	Lethal_E9.5	-0.715375813	Essential	Subviable	mortality/aging	-	-	SV.outlier	-
HGNC:17955	MGI:1915826	Lethal	Lethal_E9.5	-0.023695896	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17966	MGI:1924298	Lethal	Lethal_E12.5	0.138203197	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17978	MGI:2152819	Lethal	Lethal_E9.5	-0.112390827	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:17985	MGI:1921394	Subviable	InsuffData/NoData	0.062829083	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:17994	MGI:1929996	Lethal	InsuffData/NoData	-0.560428616	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:17999	MGI:2388285	Viable	InsuffData/NoData	-0.158052447	Non-essential	Viable	homeostasis/metabolism phenotype|adipose tissue phenotype	-	Viable_phenotype	VP	VP
HGNC:18001	MGI:1858259	Lethal	InsuffData/NoData	-0.912416652	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18002	MGI:2450248	Lethal	InsuffData/NoData	-1.054135223	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18006	MGI:1928323	Viable	InsuffData/NoData	-0.328457013	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|growth/size/body region phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:18008	MGI:109331	Conflicting: Lethal | Subviable	Viable_E18.5	-0.063635408	-	Other	mortality/aging	-	-	-	-
HGNC:1801	MGI:1332236	Lethal	InsuffData/NoData	-0.128414063	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18010	MGI:1338001	Viable	InsuffData/NoData	-0.002130942	Non-essential	Viable	mortality/aging|skeleton phenotype|homeostasis/metabolism phenotype|immune system phenotype|digestive/alimentary phenotype	-	Viable_phenotype	VP	VP
HGNC:18016	MGI:2442620	Lethal	Lethal_E9.5	-1.045601881	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18018	MGI:1914737	Viable	InsuffData/NoData	-0.058481003	Non-essential	Viable	cardiovascular system phenotype|limbs/digits/tail phenotype|vision/eye phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:1802	MGI:3505689	Lethal	InsuffData/NoData	-0.07975687	Non-essential	Lethal	mortality/aging|vision/eye phenotype	-	-	DL	DL
HGNC:18021	MGI:1098686	Viable	InsuffData/NoData	0.003133416	Non-essential	Viable	homeostasis/metabolism phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:18035	MGI:1919455	Viable	InsuffData/NoData	-0.047152735	Non-essential	Viable	vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:18037	MGI:1924294	Lethal	InsuffData/NoData	-0.333910319	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18038	MGI:2155345	Viable	InsuffData/NoData	-	-	Viable	immune system phenotype	-	Viable_phenotype	-	-
HGNC:18039	MGI:1922855	Subviable	InsuffData/NoData	0.072319208	Non-essential	Subviable	mortality/aging|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	-	SV	SV
HGNC:18040	MGI:1926129	Conflicting: Lethal | Subviable	InsuffData/NoData	-0.139800011	-	Other	mortality/aging	-	-	-	-
HGNC:18049	MGI:2152200	Viable	InsuffData/NoData	0.081435404	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:18052	MGI:1920719	Subviable	Viable_E18.5	0.000751608	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:18065	MGI:2156765	Viable	InsuffData/NoData	0.128761641	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:18067	MGI:3052471	Viable	InsuffData/NoData	-0.082770172	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:18068	MGI:1929691	Viable	InsuffData/NoData	-0.102042033	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:18077	MGI:1933212	Lethal	InsuffData/NoData	-0.236088933	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18106	MGI:2442320	Viable	InsuffData/NoData	0.106490441	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:18107	MGI:3644478	Viable	InsuffData/NoData	0.230618737	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:18111	MGI:1914751	Viable	InsuffData/NoData	-0.019342895	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:18113	MGI:1921660	Viable	InsuffData/NoData	-0.212846847	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:18117	MGI:1313312	Viable	InsuffData/NoData	-0.104637125	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:18118	MGI:2682305	Lethal	InsuffData/NoData	0.134837001	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18119	MGI:1927170	Lethal	Lethal_E9.5	-0.81405478	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18123	MGI:2661081	Viable	InsuffData/NoData	0.099138764	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:18128	MGI:2158340	Viable	InsuffData/NoData	0.09276947	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:18130	MGI:109542	Viable	InsuffData/NoData	0.015194145	Non-essential	Viable	cardiovascular system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:18142	MGI:1914596	Lethal	InsuffData/NoData	0.12132406	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18143	MGI:1923691	Viable	InsuffData/NoData	-0.049960393	Non-essential	Viable	growth/size/body region phenotype|homeostasis/metabolism phenotype|skeleton phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:18150	MGI:1921626	Lethal	InsuffData/NoData	-0.086674074	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18154	MGI:1915095	Viable	InsuffData/NoData	-0.240179814	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:18165	MGI:1923821	Viable	InsuffData/NoData	0.131421259	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:18167	MGI:1927340	Viable	InsuffData/NoData	0.046654861	Non-essential	Viable	limbs/digits/tail phenotype|growth/size/body region phenotype|skeleton phenotype|hematopoietic system phenotype|immune system phenotype|digestive/alimentary phenotype	-	Viable_phenotype	VP	VP
HGNC:18170	MGI:1913838	Lethal	InsuffData/NoData	-0.734872358	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18179	MGI:1924823	Lethal	Lethal_E9.5	-0.718596166	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18182	MGI:2182472	Viable	InsuffData/NoData	0.106156624	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:18183	MGI:2387006	Viable	InsuffData/NoData	-0.148667729	Non-essential	Viable	vision/eye phenotype|hearing/vestibular/ear phenotype|behavior/neurological phenotype|reproductive system phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:18186	MGI:1918021	Viable	InsuffData/NoData	-	-	Viable	-	behavior/neurological phenotype	Viable_phenotype	-	-
HGNC:18188	MGI:1921173	Subviable	InsuffData/NoData	-0.143797863	Non-essential	Subviable	reproductive system phenotype|mortality/aging	-	-	SV	SV
HGNC:18191	MGI:2443034	Viable	InsuffData/NoData	-0.053647329	Non-essential	Viable	cardiovascular system phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:18194	MGI:2143676	Viable	InsuffData/NoData	-0.002020141	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:18212	MGI:2157521	Viable	InsuffData/NoData	-0.076911434	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:18216	MGI:2157899	Viable	InsuffData/NoData	0.047282473	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:18219	MGI:1917695	Viable	InsuffData/NoData	-0.056980359	Non-essential	Viable	immune system phenotype|integument phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:18222	MGI:1926224	Lethal	InsuffData/NoData	0.015553138	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18224	MGI:106441	Conflicting: Subviable | Viable	InsuffData/NoData	-0.10913878	-	Other	mortality/aging	-	-	-	-
HGNC:18235	MGI:1919139	Viable	InsuffData/NoData	-0.130698768	Non-essential	Viable	hearing/vestibular/ear phenotype	-	Viable_phenotype	VP	VP
HGNC:18239	MGI:1917747	Viable	InsuffData/NoData	0.038839271	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:18241	MGI:2139971	Viable	InsuffData/NoData	0.003739758	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:18242	MGI:2384914	Viable	InsuffData/NoData	0.114667646	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:18249	MGI:1918269	Viable	InsuffData/NoData	0.122646007	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:18258	MGI:2143698	Lethal	InsuffData/NoData	-0.448542331	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18259	MGI:1333831	Viable	InsuffData/NoData	-0.028253988	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:18260	MGI:102789	Viable	InsuffData/NoData	0.041026464	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:18261	MGI:2679787	Lethal	InsuffData/NoData	-0.878356045	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:18263	MGI:894308	Lethal	InsuffData/NoData	-0.114452984	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:18267	MGI:1918659	Viable	InsuffData/NoData	0.064014674	Non-essential	Viable	homeostasis/metabolism phenotype|skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
